,id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,precio_noche,nombre_hotel,estrellas,ciudad
8185,3b8c81ac-ceda-4e95-b2a5-5a3cafc49220,HP5514,Flavia,Alberto,flavia.alberto@example.com,False,2025-02-02,2025-03-01,2025-03-02,25,389.56,Hotel Vista Alegre,2.9403846153846156,Madrid
8186,53ecd6bf-7a2b-403f-b762-d5cd09aca72e,HC5662,Fortunato,Cámara,fortunato.cámara@example.com,True,2025-02-19,2025-03-01,2025-03-02,2,255.0,Novotel Madrid Center,4.6,Madrid
8187,1f039493-3563-4e7f-aba3-97edf97747f6,HP8284,Leocadio,Bonet,leocadio.bonet@example.com,False,2025-02-04,2025-03-01,2025-03-02,19,284.83,Hotel Luz de Madrid,3.0499075785582255,Madrid
8188,f90744d7-503a-478b-b912-e3f2ca04f220,HP3281,Consuela,Díez,consuela.díez@example.com,False,2025-02-08,2025-03-01,2025-03-02,3,253.54,Hotel Monte Verde,3.1032608695652173,Madrid
8189,18e354b9-4bf6-451d-be41-56f0bf3b4b44,HP10308,Mirta,Alcalde,mirta.alcalde@example.com,False,2025-02-08,2025-03-01,2025-03-02,15,107.32,Gran Hotel Madrid,3.0592734225621414,Madrid
8190,0b07e840-8fc7-44cb-b458-fd42cce48632,HP5772,Fátima,Rios,fátima.rios@example.com,False,2025-02-05,2025-03-01,2025-03-02,19,67.52,Hotel Luz de Madrid,3.0499075785582255,Madrid
8191,c6fe6288-bd1d-4407-a85e-5cbc39b276e9,HC11564,Paz,Salcedo,paz.salcedo@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
8192,04cc1e7f-547f-4d01-8ea7-01d787f23528,HP13216,Sebastián,Pujadas,sebastián.pujadas@example.com,False,2025-02-01,2025-03-01,2025-03-02,7,132.99,Hotel Encanto Real,3.023166023166023,Madrid
8193,be41b4de-dbd0-4146-a317-3eea0e3e3443,HC14656,Zaida,Noriega,zaida.noriega@example.com,True,2025-02-19,2025-03-01,2025-03-02,27,116.0,ibis Madrid Aeropuerto Barajas,4.4,Madrid
8194,56a3875e-d51f-4652-bab0-3a38534bb9c3,HP1761,Baldomero,Paniagua,baldomero.paniagua@example.com,False,2025-02-06,2025-03-01,2025-03-02,28,96.02,Hotel Maravilla Real,2.9748427672955975,Madrid
8195,6fe3ddf1-306c-4bd7-8547-6b8b131f8e59,HP6047,Gil,Batlle,gil.batlle@example.com,False,2025-02-06,2025-03-01,2025-03-02,21,447.14,Hotel Sol y Luna,3.012522361359571,Madrid
8196,b57bba8b-0424-487c-b95f-c741e7647222,HP8711,Lucas,Ariza,lucas.ariza@example.com,False,2025-02-01,2025-03-01,2025-03-02,5,244.1,Hotel Camino del Sol,3.072519083969466,Madrid
8197,6e25f1de-157f-40e2-bd9e-ba1250498109,HP7325,Jesús,Benavides,jesús.benavides@example.com,False,2025-02-01,2025-03-01,2025-03-02,24,310.59,Hotel Rincón Sereno,3.0,Madrid
8198,d11589df-dd32-4de3-aa62-4d1a6448364f,HC9713,Martirio,Blasco,martirio.blasco@example.com,True,2025-02-19,2025-03-01,2025-03-02,8,106.0,ibis budget Madrid Calle 30,4.4,Madrid
8199,038819bb-d932-4603-8902-94d61a27d273,HC7577,Jose Luis,Peláez,jose luis.peláez@example.com,True,2025-02-19,2025-03-01,2025-03-02,10,172.0,ibis Madrid Centro las Ventas,4.5,Madrid
8200,0dbf138a-ce2f-4943-977a-66e29dc4b69b,HP2232,Bárbara,Elías,bárbara.elías@example.com,False,2025-02-02,2025-03-01,2025-03-02,11,300.58,Hotel Jardines del Rey,2.9450980392156865,Madrid
8201,e0bf8a40-0436-4726-9175-0a2a4cdcedac,HP9246,Marc,Silva,marc.silva@example.com,False,2025-02-02,2025-03-01,2025-03-02,3,263.13,Hotel Monte Verde,3.1032608695652173,Madrid
8202,7e74fbcb-3978-4926-b1e2-95763ec6f1c1,HC3974,Dora,Girón,dora.girón@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
8203,bc0ac6bf-feff-46d6-884e-d4533d3655af,HP148,Adelardo,Artigas,adelardo.artigas@example.com,False,2025-02-06,2025-03-01,2025-03-02,21,186.31,Hotel Sol y Luna,3.012522361359571,Madrid
8204,ad5e92f8-06e5-4f20-8537-68925c98c05d,HP626,Alfonso,Ángel,alfonso.ángel@example.com,False,2025-02-02,2025-03-01,2025-03-02,25,362.33,Hotel Vista Alegre,2.9403846153846156,Madrid
8205,c86762f3-16b9-47ee-8c5c-3e79224cb59a,HC763,Amalia,Arcos,amalia.arcos@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
8206,6d27836e-98cd-4cd4-b285-1da481b6b555,HC8564,Lisandro,Páez,lisandro.páez@example.com,True,2025-02-19,2025-03-01,2025-03-02,27,116.0,ibis Madrid Aeropuerto Barajas,4.4,Madrid
8207,036ffd57-0cfa-4a01-b031-21062bc15d7d,HC6981,Isidora,Ripoll,isidora.ripoll@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
8208,069a784a-b59c-416b-aa60-40ead2126c04,HP1809,Bartolomé,Sáez,bartolomé.sáez@example.com,False,2025-02-12,2025-03-01,2025-03-02,4,84.55,Hotel Brisas del Mar,3.091078066914498,Madrid
8209,61446ffd-6db3-4905-b948-39137872abb7,HP12911,Sabina,Castilla,sabina.castilla@example.com,False,2025-02-05,2025-03-01,2025-03-02,9,426.91,Palacio del Sol,2.988372093023256,Madrid
8210,51badf41-2a15-4e6c-979b-15d6ef3e72f5,HP6969,Isaías,Zaragoza,isaías.zaragoza@example.com,False,2025-02-09,2025-03-01,2025-03-02,19,221.11,Hotel Luz de Madrid,3.0499075785582255,Madrid
8211,aca3c9ae-652f-44a8-9035-236bb1dbf4e0,HP11532,Paulino,Alarcón,paulino.alarcón@example.com,False,2025-02-01,2025-03-01,2025-03-02,26,404.58,Hotel Costa Azul,3.105566218809981,Madrid
8212,2fa46aa0-073e-4d28-80ad-056e5c8f38eb,HP10457,Máximo,Gracia,máximo.gracia@example.com,False,2025-02-06,2025-03-01,2025-03-02,22,88.36,Hotel Mirador Real,2.9776119402985075,Madrid
8213,a8a3dfd9-b6ee-4967-905b-080a7341f9be,HC6417,Heraclio,Linares,heraclio.linares@example.com,True,2025-02-19,2025-03-01,2025-03-02,16,127.0,Pullman Madrid Airport & Feria,4.2,Madrid
8214,70ea7393-9eb5-4b49-aab8-8ae9a1f48148,HP14295,Victor,Roig,victor.roig@example.com,False,2025-02-08,2025-03-01,2025-03-02,9,305.53,Palacio del Sol,2.988372093023256,Madrid
8215,32298998-ad2e-404e-b5d0-d9823df90a79,HC12415,Rocío,Gisbert,rocío.gisbert@example.com,True,2025-02-19,2025-03-01,2025-03-02,16,127.0,Pullman Madrid Airport & Feria,4.2,Madrid
8216,b81d1904-ca8e-4953-ab38-f257a0ce54bd,HP6511,Hernán,Figuerola,hernán.figuerola@example.com,False,2025-02-10,2025-03-01,2025-03-02,19,380.13,Hotel Luz de Madrid,3.0499075785582255,Madrid
8217,5d5a8077-ce38-4957-bc25-8cf71d7efd0b,HP3708,Darío,Alberola,darío.alberola@example.com,False,2025-02-08,2025-03-01,2025-03-02,20,376.82,Hotel Los Almendros,3.0111317254174397,Madrid
8218,64d1d56d-2426-467a-8c59-368c06234651,HC10474,Mónica,Jove,mónica.jove@example.com,True,2025-02-19,2025-03-01,2025-03-02,8,106.0,ibis budget Madrid Calle 30,4.4,Madrid
8219,dea8115b-2111-479b-9f9a-aafb46a9f022,HP3006,Ciro,Rozas,ciro.rozas@example.com,False,2025-02-04,2025-03-01,2025-03-02,26,485.96,Hotel Costa Azul,3.105566218809981,Madrid
8220,67ce89cb-4127-4580-b028-8e0b827ade80,HP6411,Heraclio,Cabezas,heraclio.cabezas@example.com,False,2025-02-05,2025-03-01,2025-03-02,7,139.09,Hotel Encanto Real,3.023166023166023,Madrid
8221,e7cb67dd-bbbc-41d6-b7a3-ff8d0b8e6b57,HC8326,Leoncio,Maestre,leoncio.maestre@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
8222,20674913-d7a1-4cfe-92ac-d030e83c5e7a,HP9441,Marianela,Ferrándiz,marianela.ferrándiz@example.com,False,2025-02-06,2025-03-01,2025-03-02,6,335.06,Hotel Puerta del Cielo,3.0338983050847457,Madrid
8223,b8128aed-0148-455e-b46e-fcebe3f8723f,HP106,Abril,Soriano,abril.soriano@example.com,False,2025-02-08,2025-03-01,2025-03-02,26,464.72,Hotel Costa Azul,3.105566218809981,Madrid
8224,d1cf57db-6b2f-4c34-9b6e-aa948db14eb3,HP12518,Román,Zabala,román.zabala@example.com,False,2025-02-05,2025-03-01,2025-03-02,17,250.21,Hotel Torre Dorada,2.9242718446601943,Madrid
8225,8151204d-60a6-46d6-b620-3ba8816281de,HP13520,Sosimo,Angulo,sosimo.angulo@example.com,False,2025-02-06,2025-03-01,2025-03-02,4,67.34,Hotel Brisas del Mar,3.091078066914498,Madrid
8226,109826fe-c237-4d2d-a59f-8118ba0803d3,HP7348,Jimena,Galindo,jimena.galindo@example.com,False,2025-02-10,2025-03-01,2025-03-02,19,406.56,Hotel Luz de Madrid,3.0499075785582255,Madrid
8227,ea3a4441-a385-46b5-abae-bde16433c466,HC4341,Elisabet,Manzano,elisabet.manzano@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
8228,2aa32716-df1e-496e-9bfa-cac20a0e7f59,HP1527,Artemio,Lobato,artemio.lobato@example.com,False,2025-02-11,2025-03-01,2025-03-02,7,286.95,Hotel Encanto Real,3.023166023166023,Madrid
8229,8a853210-8fd5-4a89-bb7d-b635222071ff,HP10972,Nydia,Baños,nydia.baños@example.com,False,2025-02-06,2025-03-01,2025-03-02,4,414.19,Hotel Brisas del Mar,3.091078066914498,Madrid
8230,da7336a6-cdda-42ac-86ed-e0ac7b84f8e8,HP12561,Rosa,Nieto,rosa.nieto@example.com,False,2025-02-02,2025-03-01,2025-03-02,25,106.3,Hotel Vista Alegre,2.9403846153846156,Madrid
8231,e8925f2a-2ce1-4fba-93fe-db39e5d141fa,HP2513,Carmelita,Sainz,carmelita.sainz@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,319.83,Gran Hotel Madrid,3.0592734225621414,Madrid
8232,91d3cd47-8851-428e-819b-480a1f134b14,HP2858,Chema,Urrutia,chema.urrutia@example.com,False,2025-02-08,2025-03-01,2025-03-02,18,150.11,Hotel Palacio Imperial,3.008528784648188,Madrid
8233,40f7b4e7-c643-4c0b-bc5c-38e1de0118b3,HC3031,Clara,Fabregat,clara.fabregat@example.com,True,2025-02-19,2025-03-01,2025-03-02,10,172.0,ibis Madrid Centro las Ventas,4.5,Madrid
8234,8544ab6f-9a35-4fb6-828e-e961c9bbb0d3,HP7804,José,España,josé.españa@example.com,False,2025-02-01,2025-03-01,2025-03-02,26,252.39,Hotel Costa Azul,3.105566218809981,Madrid
8235,68d328eb-b9d7-48fb-a888-8ac63b4b653d,HC5617,Florentino,Madrid,florentino.madrid@example.com,True,2025-02-19,2025-03-01,2025-03-02,2,255.0,Novotel Madrid Center,4.6,Madrid
8236,c99cad63-ee2d-42d3-85e4-7da1ef676d3b,HC14289,Victor,Mena,victor.mena@example.com,True,2025-02-19,2025-03-01,2025-03-02,27,116.0,ibis Madrid Aeropuerto Barajas,4.4,Madrid
8237,88d9871a-f340-490f-a951-f75e4d43cb86,HC8021,Juanito,Bermejo,juanito.bermejo@example.com,True,2025-02-19,2025-03-01,2025-03-02,13,95.0,ibis budget Madrid Vallecas,4.3,Madrid
8238,5fa46883-720a-4882-a3bd-616275de3953,HP5614,Florentino,Gilabert,florentino.gilabert@example.com,False,2025-02-04,2025-03-01,2025-03-02,19,417.11,Hotel Luz de Madrid,3.0499075785582255,Madrid
8239,97cf9c8a-1ed6-4f5b-803a-2db24d2b5680,HC13859,Tiburcio,Naranjo,tiburcio.naranjo@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
8240,7ab5b5a8-4d9a-4652-8341-ff3629aed609,HP1207,Angélica,Porcel,angélica.porcel@example.com,False,2025-02-07,2025-03-01,2025-03-02,18,125.51,Hotel Palacio Imperial,3.008528784648188,Madrid
8241,7fc004cd-6328-4a55-ae18-b49485be1f6e,HP14344,Vidal,Alba,vidal.alba@example.com,False,2025-02-02,2025-03-01,2025-03-02,5,366.26,Hotel Camino del Sol,3.072519083969466,Madrid
8242,74e957a6-d1e7-451f-9a16-a3aa16e390a4,HP13074,Sandra,Marcos,sandra.marcos@example.com,False,2025-02-10,2025-03-01,2025-03-02,15,158.64,Gran Hotel Madrid,3.0592734225621414,Madrid
8243,c97c6f7a-5f83-4db7-9e0e-1f2ee2caa051,HP11969,Rafael,Gomis,rafael.gomis@example.com,False,2025-02-05,2025-03-01,2025-03-02,3,321.14,Hotel Monte Verde,3.1032608695652173,Madrid
8244,fb0950b5-0ee1-4678-a6a7-a230244fe6b6,HP9941,María,Cerro,maría.cerro@example.com,False,2025-02-06,2025-03-01,2025-03-02,26,124.57,Hotel Costa Azul,3.105566218809981,Madrid
8245,387452a1-0d00-4e35-8563-26a40a549dcd,HP3118,Clementina,Armengol,clementina.armengol@example.com,False,2025-02-04,2025-03-01,2025-03-02,22,59.58,Hotel Mirador Real,2.9776119402985075,Madrid
8246,178b947f-03a5-4f7d-a126-2ef67d531291,HP170,Adelia,Duran,adelia.duran@example.com,False,2025-02-03,2025-03-01,2025-03-02,6,229.99,Hotel Puerta del Cielo,3.0338983050847457,Madrid
8247,3d698877-285c-4695-86e4-e6d4647295b5,HC13978,Toño,Larrea,toño.larrea@example.com,True,2025-02-19,2025-03-01,2025-03-02,10,172.0,ibis Madrid Centro las Ventas,4.5,Madrid
8248,e5e53b5e-2404-4ebc-8959-38db8c0bac88,HC432,Albano,Acero,albano.acero@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
8249,04377c54-e873-4dbf-86df-a69a2ab17e80,HP7184,Javi,Valle,javi.valle@example.com,False,2025-02-11,2025-03-01,2025-03-02,28,278.93,Hotel Maravilla Real,2.9748427672955975,Madrid
8250,c3edbc10-5d6e-49b8-a518-d07b06675a24,HC4885,Eufemia,Milla,eufemia.milla@example.com,True,2025-02-19,2025-03-01,2025-03-02,23,154.0,Novotel Madrid Campo de las Naciones,4.5,Madrid
8251,579fd9bd-b0d1-43b6-bc18-617dba1a4cae,HP8133,Julio,Díaz,julio.díaz@example.com,False,2025-02-02,2025-03-01,2025-03-02,21,413.65,Hotel Sol y Luna,3.012522361359571,Madrid
8252,7ec08139-b476-4994-94e6-a896053a1602,HP8788,Lucila,Lopez,lucila.lopez@example.com,False,2025-02-03,2025-03-01,2025-03-02,21,409.06,Hotel Sol y Luna,3.012522361359571,Madrid
8253,36f786e7-864d-4b5e-988c-6fb2abb17849,HC10147,Melisa,Alcázar,melisa.alcázar@example.com,True,2025-02-19,2025-03-01,2025-03-02,8,106.0,ibis budget Madrid Calle 30,4.4,Madrid
8254,55dc46c8-fb97-4afc-b33f-3c2c430da7e2,HC1071,Anacleto,Giménez,anacleto.giménez@example.com,True,2025-02-19,2025-03-01,2025-03-02,10,172.0,ibis Madrid Centro las Ventas,4.5,Madrid
8255,cd367f78-6207-42c8-86c2-88adbbd2f50a,HP2609,Casemiro,Juárez,casemiro.juárez@example.com,False,2025-02-09,2025-03-01,2025-03-02,11,458.34,Hotel Jardines del Rey,2.9450980392156865,Madrid
8256,6898054d-7c0c-4eff-b562-97821a2095f4,HP1670,Aureliano,Mayol,aureliano.mayol@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,249.86,Palacio del Sol,2.988372093023256,Madrid
8257,caf15a63-0391-4f33-9399-f69112f07550,HP5568,Flora,Reguera,flora.reguera@example.com,False,2025-02-09,2025-03-01,2025-03-02,17,249.05,Hotel Torre Dorada,2.9242718446601943,Madrid
8258,66200190-a24f-4ec2-afb4-6607dbb4927c,HP8994,Lázaro,Girona,lázaro.girona@example.com,False,2025-02-06,2025-03-01,2025-03-02,21,175.1,Hotel Sol y Luna,3.012522361359571,Madrid
8259,3bca9def-3f0e-4fdd-b76c-5c87a795d7ad,HP14310,Victoria,Yáñez,victoria.yáñez@example.com,False,2025-02-04,2025-03-01,2025-03-02,7,178.97,Hotel Encanto Real,3.023166023166023,Madrid
8260,fd2550fc-38b0-422a-8abf-d429cffe983a,HP6652,Ibán,Sebastián,ibán.sebastián@example.com,False,2025-02-01,2025-03-01,2025-03-02,22,240.28,Hotel Mirador Real,2.9776119402985075,Madrid
8261,651137ba-9c25-42df-95a0-1e413f8708d1,HC8872,Luisa,Perez,luisa.perez@example.com,True,2025-02-19,2025-03-01,2025-03-02,12,173.0,Novotel Madrid City Las Ventas,4.6,Madrid
8262,eacc85eb-560d-418c-aa09-06fc70322016,HP9550,Marina,Sanmiguel,marina.sanmiguel@example.com,False,2025-02-11,2025-03-01,2025-03-02,20,348.61,Hotel Los Almendros,3.0111317254174397,Madrid
8263,01dff021-ec2d-40d3-ae76-b657f9c12d4a,HP12392,Roberta,Ortega,roberta.ortega@example.com,False,2025-02-11,2025-03-01,2025-03-02,9,152.96,Palacio del Sol,2.988372093023256,Madrid
8264,24104df1-cb21-4211-b27d-b322a44246fa,HP7780,José María,Ribas,josé maría.ribas@example.com,False,2025-02-11,2025-03-01,2025-03-02,26,418.33,Hotel Costa Azul,3.105566218809981,Madrid
8265,6eead1d4-5086-40f5-9d05-741f9943f53f,HP4251,Eleuterio,Pons,eleuterio.pons@example.com,False,2025-02-10,2025-03-01,2025-03-02,15,444.39,Gran Hotel Madrid,3.0592734225621414,Madrid
8266,902486a0-a747-47c1-a1dd-c8ba97c4ba05,HC13029,Sancho,Bautista,sancho.bautista@example.com,True,2025-02-19,2025-03-01,2025-03-02,16,127.0,Pullman Madrid Airport & Feria,4.2,Madrid
8267,9069f81a-9dd9-4331-8f39-16e44df203c6,HP9184,Manuel,Bonet,manuel.bonet@example.com,False,2025-02-07,2025-03-01,2025-03-02,19,223.12,Hotel Luz de Madrid,3.0499075785582255,Madrid
8268,bb65075a-b48d-4abf-9e58-761e3b535d52,HP11160,Olga,Villar,olga.villar@example.com,False,2025-02-09,2025-03-01,2025-03-02,24,372.92,Hotel Rincón Sereno,3.0,Madrid
8269,bc7d1473-cec8-42a0-9b37-85ef39a1c727,HP3202,Concepción,Aragonés,concepción.aragonés@example.com,False,2025-02-12,2025-03-01,2025-03-02,17,147.4,Hotel Torre Dorada,2.9242718446601943,Madrid
8270,23cb2e29-65d5-45b5-8080-2c9e991b0608,HC4993,Eustaquio,Santamaría,eustaquio.santamaría@example.com,True,2025-02-19,2025-03-01,2025-03-02,2,255.0,Novotel Madrid Center,4.6,Madrid
8271,f8153f8c-9f03-482d-8188-fa9260caffbe,HP7655,Josefa,Diaz,josefa.diaz@example.com,False,2025-02-07,2025-03-01,2025-03-02,25,277.95,Hotel Vista Alegre,2.9403846153846156,Madrid
8272,29ba38ba-bd6b-48df-880f-30544d0de9e6,HC3616,Damián,Alba,damián.alba@example.com,True,2025-02-19,2025-03-01,2025-03-02,16,127.0,Pullman Madrid Airport & Feria,4.2,Madrid
8273,cfa6659d-d6c0-4f8d-8d76-b4b5eae31176,HP9579,Mario,Nadal,mario.nadal@example.com,False,2025-02-01,2025-03-01,2025-03-02,19,430.6,Hotel Luz de Madrid,3.0499075785582255,Madrid
8274,7c602ef9-874c-40ee-a996-9e32df9f3226,HP14516,Wálter,Plaza,wálter.plaza@example.com,False,2025-02-01,2025-03-01,2025-03-02,25,426.01,Hotel Vista Alegre,2.9403846153846156,Madrid
8275,a48da698-3f4f-4d0a-8906-f2ea6bafa611,HP7432,Jonatan,Parra,jonatan.parra@example.com,False,2025-02-05,2025-03-01,2025-03-02,7,299.02,Hotel Encanto Real,3.023166023166023,Madrid
8276,2403c45b-f556-41da-b5dc-c9e430011e42,HP13452,Sofía,Romero,sofía.romero@example.com,False,2025-02-01,2025-03-01,2025-03-02,11,173.06,Hotel Jardines del Rey,2.9450980392156865,Madrid
8277,33c9ef7a-07d3-4038-96e7-f03969e7fc78,HP14009,Trinidad,Arce,trinidad.arce@example.com,False,2025-02-03,2025-03-01,2025-03-02,19,462.82,Hotel Luz de Madrid,3.0499075785582255,Madrid
8278,1ce2cfd9-370b-48ae-9656-f00d8adb4d51,HP7608,Jose Miguel,Saldaña,jose miguel.saldaña@example.com,False,2025-02-04,2025-03-01,2025-03-02,4,52.63,Hotel Brisas del Mar,3.091078066914498,Madrid
8279,f11a3e46-1ca7-4918-86e7-56ead2e80c6e,HP13749,Teodoro,Verdú,teodoro.verdú@example.com,False,2025-02-03,2025-03-01,2025-03-02,3,442.71,Hotel Monte Verde,3.1032608695652173,Madrid
8280,8e153988-0838-4b84-8961-bf7205535cb5,HP834,Amando,Prieto,amando.prieto@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,446.37,Palacio del Sol,2.988372093023256,Madrid
8281,e61079c6-4905-47d8-9c96-38e5e73f3009,HP14134,Valerio,Galván,valerio.galván@example.com,False,2025-02-01,2025-03-01,2025-03-02,17,226.93,Hotel Torre Dorada,2.9242718446601943,Madrid
8282,c68bdaf7-3a76-45d2-88ec-e60f8d8b9d79,HC13060,Sandalio,Sotelo,sandalio.sotelo@example.com,True,2025-02-19,2025-03-01,2025-03-02,23,154.0,Novotel Madrid Campo de las Naciones,4.5,Madrid
8283,44cab7bd-f9dc-42d9-b4ab-db7355bd5fa2,HP13537,Susana,Carreño,susana.carreño@example.com,False,2025-02-07,2025-03-01,2025-03-02,19,226.91,Hotel Luz de Madrid,3.0499075785582255,Madrid
8284,62a9ba69-f218-4353-ac83-45bc350c0568,HP4412,Elpidio,España,elpidio.españa@example.com,False,2025-02-09,2025-03-01,2025-03-02,18,362.27,Hotel Palacio Imperial,3.008528784648188,Madrid
8285,47dfc421-89ad-4510-9d9c-4ecb2bda731e,HP13528,Sosimo,Reguera,sosimo.reguera@example.com,False,2025-02-11,2025-03-01,2025-03-02,3,348.17,Hotel Monte Verde,3.1032608695652173,Madrid
8286,eb21fd8b-f4c2-44e5-b1c8-e90fd0c0c701,HC399,Aitana,Lucas,aitana.lucas@example.com,True,2025-02-19,2025-03-01,2025-03-02,1,170.0,ibis Styles Madrid Prado,4.7,Madrid
8287,c1e679df-b144-412f-aef8-b1217e65a571,HC4604,Encarnacion,Alegre,encarnacion.alegre@example.com,True,2025-02-19,2025-03-01,2025-03-02,13,95.0,ibis budget Madrid Vallecas,4.3,Madrid
8288,1761f2ad-aac8-4809-9921-0b485d9fbf7f,HP14457,Vito,Verdejo,vito.verdejo@example.com,False,2025-02-08,2025-03-01,2025-03-02,24,347.63,Hotel Rincón Sereno,3.0,Madrid
8289,bb7a712f-cc32-476d-996b-f770403f38f2,HP13929,Tomás,Mulet,tomás.mulet@example.com,False,2025-02-03,2025-03-01,2025-03-02,17,228.88,Hotel Torre Dorada,2.9242718446601943,Madrid
8290,11bcf9ac-44fb-44f6-aa2e-6cd19b65bfe4,HP9723,Martirio,Mur,martirio.mur@example.com,False,2025-02-09,2025-03-01,2025-03-02,15,264.1962884615385,Gran Hotel Madrid,3.0592734225621414,Madrid
8291,54ab5ab3-c448-45f3-af4a-601b4f6912ca,HP10957,Nuria,Artigas,nuria.artigas@example.com,False,2025-02-05,2025-03-01,2025-03-02,15,225.23,Gran Hotel Madrid,3.0592734225621414,Madrid
8292,fc16acd9-7bbe-4929-ac2b-38df09fc0a40,HP9516,Maricruz,Fuertes,maricruz.fuertes@example.com,False,2025-02-07,2025-03-01,2025-03-02,9,402.69,Palacio del Sol,2.988372093023256,Madrid
8293,8bd27fe6-1893-471b-8fb8-4dc310c963dc,HP6498,Hernando,Mayo,hernando.mayo@example.com,False,2025-02-09,2025-03-01,2025-03-02,20,240.85,Hotel Los Almendros,3.0111317254174397,Madrid
8294,b87b8a12-0665-46e5-81c0-e828ee1b2ddd,HP5668,Fortunato,Villa,fortunato.villa@example.com,False,2025-02-09,2025-03-01,2025-03-02,22,136.63,Hotel Mirador Real,2.9776119402985075,Madrid
8295,4672b575-8146-41b5-8e7d-5bc6d2102f2b,HC12799,Ruperta,Vara,ruperta.vara@example.com,True,2025-02-19,2025-03-01,2025-03-02,27,116.0,ibis Madrid Aeropuerto Barajas,4.4,Madrid
8296,bbcc57ca-2f57-424b-9f66-27bd430be1d9,HP12935,Salomón,Amador,salomón.amador@example.com,False,2025-02-09,2025-03-01,2025-03-02,7,86.85,Hotel Encanto Real,3.023166023166023,Madrid
8297,4e5c50dc-93fe-457e-88d2-d078c821f5d2,HC10065,Maxi,Mora,maxi.mora@example.com,True,2025-02-19,2025-03-01,2025-03-02,10,172.0,ibis Madrid Centro las Ventas,4.5,Madrid
8298,15177cda-a4cb-4fbe-a8b4-2312d27cba13,HP11988,Rafaela,Mate,rafaela.mate@example.com,False,2025-02-07,2025-03-01,2025-03-02,19,434.15,Hotel Luz de Madrid,3.0499075785582255,Madrid
8299,f05a4df2-7f05-47ed-bbcc-7904d23ba639,HC4547,Emilio,Carranza,emilio.carranza@example.com,True,2025-02-19,2025-03-01,2025-03-02,8,106.0,ibis budget Madrid Calle 30,4.4,Madrid
8300,9e9c19d5-8ada-4dcc-8fbf-c9af4d1e2e10,HC1923,Benigno,Jáuregui,benigno.jáuregui@example.com,True,2025-02-19,2025-03-01,2025-03-02,23,154.0,Novotel Madrid Campo de las Naciones,4.5,Madrid
8301,537f3bc2-91a8-4f0e-a135-a27a6d9949a3,HC2846,Chelo,Rocamora,chelo.rocamora@example.com,True,2025-02-19,2025-03-01,2025-03-02,29,90.0,ibis Madrid Alcorcon Tresaguas,4.4,Madrid
8302,c8bf3b4d-18cc-4308-a256-c6e04450cb20,HP9792,María Del Carmen,Bermejo,maría del carmen.bermejo@example.com,False,2025-02-07,2025-03-01,2025-03-02,11,265.12,Hotel Jardines del Rey,2.9450980392156865,Madrid
8303,5b938f16-b1da-4986-89b0-959bec1def09,HP13012,Samu,Salas,samu.salas@example.com,False,2025-02-01,2025-03-01,2025-03-02,28,349.38,Hotel Maravilla Real,2.9748427672955975,Madrid
8304,45984acf-bb68-4493-afb4-5480b9952606,HC12701,Rosendo,Fuster,rosendo.fuster@example.com,True,2025-02-19,2025-03-01,2025-03-02,23,154.0,Novotel Madrid Campo de las Naciones,4.5,Madrid
8305,fb77b446-1fbc-4c7d-af1c-6daecf05af11,HP1959,Benjamín,Baños,benjamín.baños@example.com,False,2025-02-05,2025-03-01,2025-03-02,26,476.9,Hotel Costa Azul,3.105566218809981,Madrid
8306,05d029f4-ce33-4e08-8f36-da8512fa959d,HP5415,Fermín,Alcolea,fermín.alcolea@example.com,False,2025-02-06,2025-03-01,2025-03-02,20,486.23,Hotel Los Almendros,3.0111317254174397,Madrid
8307,016c4d3a-c0cb-4322-bcc0-6712dd7f5206,HP10990,Nélida,Elías,nélida.elías@example.com,False,2025-02-10,2025-03-01,2025-03-02,28,494.51,Hotel Maravilla Real,2.9748427672955975,Madrid
8308,80a3102b-ffae-4b81-8894-a889b5961141,HP1381,Araceli,Bernat,araceli.bernat@example.com,False,2025-02-09,2025-03-01,2025-03-02,11,59.44,Hotel Jardines del Rey,2.9450980392156865,Madrid
